,adress,Latitude,Longitude,
,"обл. Псковская, г. Псков, ул. Ленина, д. 7",57.81745189999999,28.3366394,1956
,"обл. Псковская, г. Псков, ул. Ленина, д. 11",57.8168835,28.3380882,1932
,"обл. Псковская, г. Псков, ул. Ленина, д. 15",57.81619,28.339656,1987
,"обл. Псковская, г. Псков, ш. Ленинградское, д. 11а",57.7979282,28.4187645,1981
,"обл. Псковская, г. Псков, ш. Ленинградское, д. 13",57.7973192,28.4184027,1959
,"обл. Псковская, г. Псков, ш. Ленинградское, д. 24/12",57.7946474,28.4225174,1968
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 3/2",57.82215960000001,28.3332087,1917
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 6",57.8226635,28.3328848,1917
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 8",57.82318489999999,28.3328292,1960
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 10",57.8233072,28.3321999,2006
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 11",57.8251362,28.3320555,1952
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 21/1",57.8253777,28.3307284,1962
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 22",57.8250322,28.3311792,1917
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 22а",57.8250322,28.3311792,1917
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 44",57.8271495,28.3245747,1960
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 60",57.8279577,28.3228056,1957
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 61",57.82847529999999,28.3231417,1971
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 61А",57.8289211,28.3225229,1977
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 62",57.8283161,28.322115,1956
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 64",57.82882060000001,28.3211585,1955
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 66",57.829259,28.320577,1953
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 68",57.82958499999999,28.320058,1952
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 81",57.8306899,28.3202551,1948
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 83",57.83058899999999,28.319552,1948
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 85",57.8309095,28.3194914,1948
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 87",57.831008,28.318896,1949
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 89",57.831454,28.3187131,1952
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 91",57.83151229999999,28.3180631,1949
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 93",57.8317827,28.3178018,1917
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 109",57.83483529999999,28.3143376,1942
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 116",57.8374971,28.3070587,1978
,"обл. Псковская, г. Псков, ул. Леона Поземского, д. 126",57.83975049999999,28.3005394,1984
,"обл. Псковская, г. Псков, ул. Лепешинского, д. 6",57.79396000000001,28.3481743,1957
,"обл. Псковская, г. Псков, ул. Лепешинского, д. 7",57.7939163,28.3498531,1992
,"обл. Псковская, г. Псков, ул. Лепешинского, д. 8, стр. 1974",57.7949712,28.3471988,1974
,"обл. Псковская, г. Псков, ул. Лепешинского, д. 10",57.794648,28.348337,1974
,"обл. Псковская, г. Псков, ул. Лепешинского, д. 12",57.794869,28.349209,1970
,"обл. Псковская, г. Псков, ул. Лесная, д. 1А",57.7942998,28.4234894,1999
,"обл. Псковская, г. Псков, ул. Лесная, д. 3А",57.7941635,28.4239969,1999
,"обл. Псковская, г. Псков, ул. Лесная, д. 6",57.79765399999999,28.4235564,1994
,"обл. Псковская, г. Псков, ул. Лесная, д. 8",57.7981538,28.4235606,1953
,"обл. Псковская, г. Псков, ул. Лесная, д. 10",57.79843479999999,28.4237736,1960
,"обл. Псковская, г. Псков, ул. Лесная, д. 11",57.797524,28.422682,1982
,"обл. Псковская, г. Псков, ул. Луговая, д. 1",57.8177649,28.4338689,1968
,"обл. Псковская, г. Псков, ул. Луговая, д. 1 а",57.8179086,28.4346028,1981
,"обл. Псковская, г. Псков, ул. Луговая, д. 1 б",57.8180674,28.4353715,1984
,"обл. Псковская, г. Псков, ул. Луговая, д. 3",57.8176626,28.4331057,1967
,"обл. Псковская, г. Псков, ул. Луговая, д. 4",57.8154383,28.4322615,1965
,"обл. Псковская, г. Псков, ул. Луговая, д. 6",57.8149726,28.4320846,1966
,"обл. Псковская, г. Псков, ул. Луговая, д. 8",57.8151514,28.4314323,1966
,"обл. Псковская, г. Псков, ул. Луговая, д. 10",57.81567769999999,28.4316338,1966
,"обл. Псковская, г. Псков, ул. Лужская, д. 6",57.8166994,28.3344734,1962
,"обл. Псковская, г. Псков, ул. Лужская, д. 13",57.8166994,28.3344734,1961
,"обл. Псковская, г. Псков, ул. Лужская, д. 24",57.8166994,28.3344734,1982
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 2",57.8145248,28.3486368,2006
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 3",57.81388649999999,28.3487089,2008
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 11",57.8134846,28.3517537,1999
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 15",57.813315,28.3532426,1997
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 17",57.8130881,28.3546979,1962
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 19",57.8129732,28.3556577,1952
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 20а",57.8133481,28.3585785,1969
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 20б",57.8128892,28.3592578,1966
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 21",57.81287219999999,28.356422,1954
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 22",57.8127738,28.359856,1959
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 23",57.81277919999999,28.3572413,1951
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 24",57.812642,28.3605793,1951
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 24а",57.81271599999999,28.361078,1990
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 26",57.8125559,28.3614787,1949
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 27",57.81256330000001,28.358901,1950
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 28",57.81243019999999,28.3623216,1959
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 29",57.8125002,28.3594752,1952
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 30а",57.8123543,28.362978,1939
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 33",57.81234299999999,28.360703,1949
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 35",57.8122095,28.3615166,1951
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 37",57.8121023,28.3623446,1901
,"обл. Псковская, г. Псков, ул. Льва Толстого, д. 39",57.811986,28.363148,1901
,"обл. Псковская, г. Псков, ул. Майора Достовалова, д. 1",57.8087922,28.2933415,2006
,"обл. Псковская, г. Псков, ул. Майора Достовалова, д. 2",57.8087922,28.2933415,2004
,"обл. Псковская, г. Псков, ул. Майора Достовалова, д. 4",57.8087922,28.2933415,2005
,"обл. Псковская, г. Псков, ул. Майора Достовалова, д. 7",57.8087922,28.2933415,2006
,"обл. Псковская, г. Псков, ул. Майора Достовалова, д. 10",57.8087922,28.2933415,2010
,"обл. Псковская, г. Псков, ул. Майора Достовалова, д. 12",57.8087922,28.2933415,2011
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 2а",57.82387980000001,28.3200148,2011
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 5",57.8253612,28.317832,1917
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 6",57.8209611,28.3208675,1946
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 7",57.824424,28.3173767,1981
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 9",57.82462580000001,28.3182044,1964
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 10/10",57.8192834,28.3210119,1955
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 11",57.82413150000001,28.3181646,1962
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 13",57.8238309,28.3175373,1936
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 14/6",57.81802800000001,28.3218918,1957
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 15",57.8234417,28.3184121,1962
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 17",57.82320439999999,28.3177164,1980
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 18",57.81653249999999,28.3218955,2009
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 19",57.82267989999999,28.3188494,1993
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 20/7",57.81561379999999,28.322019,1961
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 21",57.82083,28.31989,1965
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 24/7",57.8139821,28.3224445,1953
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 25",57.82009699999999,28.320086,1966
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 26",57.8135631,28.3226755,1977
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 27",57.8193863,28.3203136,1950
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 29",57.81895970000001,28.320514,1964
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 35",57.8173219,28.3192379,1977
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 41/9",57.81547430000001,28.3215145,1960
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 43/8",57.8149873,28.3216382,1960
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 45",57.8144431,28.321832,1960
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 47/9",57.8139111,28.3219137,1957
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 47\9",57.8139111,28.3219137,1957
,"обл. Псковская, г. Псков, ул. Максима Горького, д. 51",57.8126163,28.3211233,1976
,"обл. Псковская, г. Псков, ул. Малясова, д. 17",57.80862479999999,28.3187416,1957
,"обл. Псковская, г. Псков, ул. Малясова, д. 19",57.8085953,28.3182801,1957
,"обл. Псковская, г. Псков, ул. Малясова, д. 24",57.8083036,28.3183465,1957
,"обл. Псковская, г. Псков, пер. Машиниста, д. 1",57.8005231,28.373244,1973
,"обл. Псковская, г. Псков, пер. Машиниста, д. 3",57.8009427,28.3758339,1973
,"обл. Псковская, г. Псков, пер. Машиниста, д. 5",57.8000761,28.3718539,1980
,"обл. Псковская, г. Псков, пер. Машиниста, д. 7",57.7996374,28.3733115,1975
,"обл. Псковская, г. Псков, пер. Машиниста, д. 9",57.7997009,28.3714145,1989
,"обл. Псковская, г. Псков, ул. Металлистов, д. 2",57.8145658,28.3560594,1978
,"обл. Псковская, г. Псков, ул. Металлистов, д. 3",57.81459150000001,28.3542153,1972
,"обл. Псковская, г. Псков, ул. Металлистов, д. 4",57.814193,28.355641,1971
,"обл. Псковская, г. Псков, ул. Металлистов, д. 4А",57.814193,28.355641,1979
,"обл. Псковская, г. Псков, ул. Металлистов, д. 5",57.8140644,28.3542404,1978
,"обл. Псковская, г. Псков, ул. Металлистов, д. 6",57.81393329999999,28.3549074,1970
,"обл. Псковская, г. Псков, ул. Металлистов, д. 7",57.814238,28.3532733,1972
,"обл. Псковская, г. Псков, ул. Металлистов, д. 8",57.81296989999999,28.3540167,1917
,"обл. Псковская, г. Псков, ул. Металлистов, д. 10",57.8125079,28.3536761,1958
,"обл. Псковская, г. Псков, ул. Металлистов, д. 23",57.8108811,28.3514801,1962
,"обл. Псковская, г. Псков, ул. Металлистов, д. 27",57.8050965,28.3455676,1959
,"обл. Псковская, г. Псков, ул. Металлистов, д. 30",57.80492839999999,28.346349,1958
,"обл. Псковская, г. Псков, ул. Металлистов, д. 30а",57.8045154,28.3466974,1975
,"обл. Псковская, г. Псков, ул. Металлистов, д. 32",57.804465,28.345905,1958
,"обл. Псковская, г. Псков, ул. Металлистов, д. 32А",57.8039286,28.3469246,1971
,"обл. Псковская, г. Псков, ул. Металлистов, д. д.28",57.8107171,28.351561,1959
,"обл. Псковская, г. Псков, пер. Милевский, д. 6",57.826655,28.3582753,1957
,"обл. Псковская, г. Псков, пер. Милевский, д. 8",57.82651479999999,28.3586348,1957
,"обл. Псковская, г. Псков, ул. Мирная, д. 2",57.8073317,28.321999,1967
,"обл. Псковская, г. Псков, ул. Мирная, д. 3",57.80694579999999,28.3212681,1974
,"обл. Псковская, г. Псков, ул. Мирная, д. 3А",57.80693039999999,28.3205738,1977
,"обл. Псковская, г. Псков, ул. Мирная, д. 4А",57.8058195,28.3222947,1971
,"обл. Псковская, г. Псков, ул. Мирная, д. 5",57.8060956,28.3213576,1987
,"обл. Псковская, г. Псков, ул. Мирная, д. 6",57.80584999999999,28.3226924,1951
,"обл. Псковская, г. Псков, ул. Мирная, д. 7",57.80606499999999,28.3206875,1988
,"обл. Псковская, г. Псков, ул. Мирная, д. 8",57.80538300000001,28.3227386,1951
,"обл. Псковская, г. Псков, ул. Мирная, д. 10",57.80492349999999,28.3224002,1952
,"обл. Псковская, г. Псков, ул. Мирная, д. 11",57.80409419999999,28.3215371,1968
,"обл. Псковская, г. Псков, ул. Мирная, д. 11а",57.804538,28.3208553,1964
,"обл. Псковская, г. Псков, ул. Мирная, д. 13",57.803309,28.3215699,1973
,"обл. Псковская, г. Псков, ул. Мишарина, д. 8/2",57.82366969999999,28.3532357,1958
,"обл. Псковская, г. Псков, ул. Молодова, д. 9",57.80790609999999,28.3177707,1957
,"обл. Псковская, г. Псков, ул. Молодова, д. 10А",57.80701,28.3166748,1904
,"обл. Псковская, г. Псков, ул. Молодова, д. 11",57.8078754,28.31734,1957
,"обл. Псковская, г. Псков, ул. Молодова, д. 13",57.80780960000001,28.31689,1957
,"обл. Псковская, г. Псков, ул. Московская, д. 1",57.8166994,28.3344734,1967
,"обл. Псковская, г. Псков, ул. Московская, д. 2",57.8166994,28.3344734,1948
,"обл. Псковская, г. Псков, ул. Московская, д. 4",57.8166994,28.3344734,1957
,"обл. Псковская, г. Псков, ул. Московская, д. 6",57.8166994,28.3344734,1960
,"обл. Псковская, г. Псков, ул. Народная, д. 1",57.8225244,28.3065279,2011
,"обл. Псковская, г. Псков, ул. Народная, д. 2",57.8223187,28.3084498,2009
,"обл. Псковская, г. Псков, ул. Народная, д. 4",57.8218889,28.3074858,2010
,"обл. Псковская, г. Псков, ул. Народная, д. 4а",57.8218889,28.3074858,2009
,"обл. Псковская, г. Псков, ул. Народная, д. 4б",57.82194339999999,28.3090369,2016
,"обл. Псковская, г. Псков, ул. Народная, д. 6",57.8226966,28.3089063,1999
,"обл. Псковская, г. Псков, ул. Народная, д. 8",57.81988990000001,28.3094659,1989
,"обл. Псковская, г. Псков, ул. Народная, д. 8а",57.81901310000001,28.3086038,1998
,"обл. Псковская, г. Псков, ул. Народная, д. 10",57.8159292,28.308944,1968
,"обл. Псковская, г. Псков, ул. Народная, д. 10А",57.81636719999999,28.3100433,1979
,"обл. Псковская, г. Псков, ул. Народная, д. 12",57.815153,28.310355,1968
,"обл. Псковская, г. Псков, ул. Народная, д. 13",57.8221995,28.3064923,2021
,"обл. Псковская, г. Псков, ул. Народная, д. 15",57.8226063,28.3033193,2012
,"обл. Псковская, г. Псков, ул. Народная, д. 19",57.82165319999999,28.3064079,1984
,"обл. Псковская, г. Псков, ул. Народная, д. 21а",57.821457,28.305601,1993
,"обл. Псковская, г. Псков, ул. Народная, д. 22",57.81167349999999,28.307443,1973
,"обл. Псковская, г. Псков, ул. Народная, д. 23\17",57.82091459999999,28.3061495,2002
,"обл. Псковская, г. Псков, ул. Народная, д. 24",57.81074109999999,28.3066006,1974
,"обл. Псковская, г. Псков, ул. Народная, д. 25",57.8196812,28.3071906,1979
,"обл. Псковская, г. Псков, ул. Народная, д. 27",57.8183841,28.3060185,1970
,"обл. Псковская, г. Псков, ул. Народная, д. 29",57.81770419999999,28.3068309,1971
,"обл. Псковская, г. Псков, ул. Народная, д. 37",57.8146718,28.3086074,1966
,"обл. Псковская, г. Псков, ул. Народная, д. 39",57.81435579999999,28.3079179,1966
,"обл. Псковская, г. Псков, ул. Народная, д. 41",57.8142459,28.3071137,1966
,"обл. Псковская, г. Псков, ул. Народная, д. 43",57.81405789999999,28.3063709,1966
,"обл. Псковская, г. Псков, ул. Народная, д. 45",57.8137601,28.3082685,1967
,"обл. Псковская, г. Псков, ул. Народная, д. 47",57.813303,28.307468,1966
,"обл. Псковская, г. Псков, ул. Народная, д. 47а",57.8132141,28.3064564,1997
,"обл. Псковская, г. Псков, ул. Народная, д. 49",57.8127128,28.3069487,1966
,"обл. Псковская, г. Псков, ул. Народная, д. 51",57.81238870000001,28.3059369,1966
,"обл. Псковская, г. Псков, ул. Народная, д. 53",57.81204890000001,28.3069755,1957
,"обл. Псковская, г. Псков, ул. Народная, д. 57",57.810462,28.305413,1974
,"обл. Псковская, г. Псков, пер. Невский, д. 8",57.82957829999999,28.3258346,1959
,"обл. Псковская, г. Псков, ул. Некрасова, д. 4",57.8114682,28.3363929,1964
,"обл. Псковская, г. Псков, ул. Некрасова, д. 6",57.812148,28.337082,1966
,"обл. Псковская, г. Псков, ул. Некрасова, д. 9",57.8124007,28.3383919,1955
,"обл. Псковская, г. Псков, ул. Некрасова, д. 13",57.8135018,28.3390892,1951
,"обл. Псковская, г. Псков, ул. Некрасова, д. 15а",57.8141299,28.3395742,2004
,"обл. Псковская, г. Псков, ул. Некрасова, д. 16",57.81321390000001,28.336723,1976
,"обл. Псковская, г. Псков, ул. Некрасова, д. 25А",57.8169627,28.3434115,2009
,"обл. Псковская, г. Псков, ул. Некрасова, д. 27А",57.81727670000001,28.3437016,2014
,"обл. Псковская, г. Псков, ул. Некрасова, д. 29",57.8176008,28.34332,2014
,"обл. Псковская, г. Псков, ул. Некрасова, д. 38/25",57.8168069,28.3424517,2007
,"обл. Псковская, г. Псков, ул. Некрасова, д. 45",57.8205578,28.3466711,1995
,"обл. Псковская, г. Псков, ул. Некрасова, д. 52",57.8197882,28.3450467,1993
,"обл. Псковская, г. Псков, ул. Некрасова, д. 56",57.820508,28.3457093,2006
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 65 а",57.8221497,28.3969437,1972
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 67",57.8226748,28.3955589,1961
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 69",57.82376490000001,28.3983713,1976
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 69А",57.82255009999999,28.397328,1975
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 69 б",57.8221171,28.3982446,1974
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 71",57.82321030000001,28.3989212,1971
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 71-а",57.82321030000001,28.3989212,1972
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 71-б",57.82321030000001,28.3989212,1984
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 73а",57.82228369999999,28.3994874,1975
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 75",57.8241513,28.3992501,1971
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 75 а",57.8238464,28.4002725,1971
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 75-б",57.8241513,28.3992501,1983
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 83",57.8253417,28.403444,1973
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 83 а",57.8260185,28.4041073,1987
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 84",57.82569960000001,28.4009189,1958
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 86",57.8259037,28.401307,1958
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 88",57.8261219,28.401804,1962
,"обл. Псковская, г. Псков, ул. Николая Васильева, д. 90",57.8263662,28.4022537,1964
,"обл. Псковская, г. Псков, ул. Новгородская, д. 8А",57.8164049,28.3941984,1995
,"обл. Псковская, г. Псков, ул. Новгородская, д. 12",57.815973,28.392646,2016
,"обл. Псковская, г. Псков, ул. Новгородская, д. 12а",57.815973,28.392646,2016
,"обл. Псковская, г. Псков, ул. Новгородская, д. 14",57.8165424,28.3942563,1995
,"обл. Псковская, г. Псков, ул. Новгородская, д. 14 а",57.8168643,28.3938689,1991
,"обл. Псковская, г. Псков, ул. Новгородская, д. 18",57.8173054,28.3946667,2012
,"обл. Псковская, г. Псков, ул. Новгородская, д. 20",57.8178507,28.3945184,1990
,"обл. Псковская, г. Псков, ул. Новгородская, д. 24",57.8183464,28.3936279,1990
,"обл. Псковская, г. Псков, ул. Новгородская, д. 26",57.8187855,28.3946843,1987
,"обл. Псковская, г. Псков, ул. Новгородская, д. 28",57.8182646,28.3955691,1988
,"обл. Псковская, г. Псков, ул. Новгородская, д. 30",57.819427,28.3966859,1995
,"обл. Псковская, г. Псков, ул. Новгородская, д. 30а",57.819427,28.3966859,2003
,"обл. Псковская, г. Псков, ул. Новгородская, д. 32",57.820138,28.3967512,1995
,"обл. Псковская, г. Псков, ул. Новоселов, д. 3",57.83281829999999,28.3546872,1974
,"обл. Псковская, г. Псков, ул. Новоселов, д. 3а",57.832846,28.3537279,2007
,"обл. Псковская, г. Псков, ул. Новоселов, д. 5",57.83305999999999,28.355642,1974
,"обл. Псковская, г. Псков, ул. Новоселов, д. 7",57.8333715,28.3538939,1975
,"обл. Псковская, г. Псков, ул. Новоселов, д. 9",57.8336071,28.3553616,1974
,"обл. Псковская, г. Псков, ул. Новоселов, д. 11",57.833416,28.356564,1975
,"обл. Псковская, г. Псков, ул. Новоселов, д. 11а",57.8333208,28.35687,1995
,"обл. Псковская, г. Псков, ул. Новоселов, д. 15",57.834668,28.3544844,1974
,"обл. Псковская, г. Псков, ул. Новоселов, д. 17",57.83488260000001,28.3568421,1975
,"обл. Псковская, г. Псков, ул. Новоселов, д. 19",57.835402,28.355557,1975
,"обл. Псковская, г. Псков, ул. Новоселов, д. 21",57.835305,28.356712,1975
,"обл. Псковская, г. Псков, ул. Новоселов, д. 32",57.83282329999999,28.3528461,1973
,"обл. Псковская, г. Псков, ул. Новоселов, д. 32а",57.83303979999999,28.3527911,1995
,"обл. Псковская, г. Псков, ул. Новоселов, д. 34",57.8336332,28.3508861,1973
,"обл. Псковская, г. Псков, ул. Новоселов, д. 36",57.833551,28.3530218,1972
,"обл. Псковская, г. Псков, ул. Новоселов, д. 38",57.8340955,28.3523891,1973
,"обл. Псковская, г. Псков, ул. Новоселов, д. 40",57.8341114,28.3511605,1973
,"обл. Псковская, г. Псков, ул. Новоселов, д. 42",57.83436869999999,28.353449,1973
,"обл. Псковская, г. Псков, ул. Новоселов, д. 46",57.8352114,28.3538398,1973
,"обл. Псковская, г. Псков, ул. Новоселов, д. 48",57.8359724,28.3531764,1974
,"обл. Псковская, г. Псков, ул. Новоселов, д. 50",57.8354571,28.3519085,1974
,"обл. Псковская, г. Псков, ул. Новоселов, д. 52",57.8350708,28.3509965,1974
,"обл. Псковская, г. Псков, ул. Окраинная, д. 19",57.7895058,28.3264342,1968
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 12",57.8162975,28.3365896,1896
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 14",57.8159834,28.3371142,1953
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 15",57.8139542,28.3432449,1956
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 16",57.8156767,28.3379904,1958
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 18",57.8156409,28.3388718,1912
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 19",57.8126269,28.3475502,1955
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 19а",57.812541,28.3486721,1958
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 19б",57.812168,28.3486468,1982
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 21",57.8120207,28.3506172,1952
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 22",57.8155946,28.3403582,1890
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 23А",57.81126510000001,28.3504135,1989
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 26",57.8146445,28.3426528,1977
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 28",57.8144169,28.343721,1966
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 29",57.8111102,28.3541517,1957
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 30",57.81485259999999,28.3442973,1984
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 30а",57.81445060000001,28.3445109,1989
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 31",57.81049849999999,28.356509,1950
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 31А",57.81013910000001,28.3553122,1969
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 31Б",57.80961989999999,28.3550984,1969
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 32",57.814095,28.3446329,1917
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 33",57.81029309999999,28.3575115,1950
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 33А",57.80996199999999,28.3561261,1966
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 33б",57.8099125,28.3570626,2011
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 35",57.8099837,28.3585308,1960
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 37/2",57.809647,28.359252,1966
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 38",57.81304099999999,28.349447,1917
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 39",57.80925930000001,28.3614489,1962
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 40",57.81260770000001,28.3511278,1953
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 41/48",57.8088454,28.3627796,1961
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 42",57.8121587,28.352596,1917
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 44",57.8119203,28.3536169,1952
,"обл. Псковская, г. Псков, пр-кт. Октябрьский, д. 52",57.8104846,28.3588819,1952
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 2",57.8066352,28.3180481,1982
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 3",57.80694569999999,28.3177692,1958
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 5",57.8060107,28.3186675,1966
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 9",57.8048421,28.3179589,1966
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 11",57.8037982,28.317974,1970
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 11А",57.804297,28.317217,1981
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 13",57.8048387,28.3167785,1979
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 15",57.8027886,28.3169729,1972
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 17",57.803274,28.316168,1981
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 19",57.8042595,28.316097,1979
,"обл. Псковская, г. Псков, пер. Олега Зобова, д. 21, к. 2",57.803728,28.315366,1982
,"обл. Псковская, г. Псков, ул. Олега Кошевого, д. 7/25",57.8264802,28.3326096,1948
,"обл. Псковская, г. Псков, ул. Олега Кошевого, д. 15а",57.827998,28.3344346,1958
